episode,step,reward,served_total,served_crit,served_imp,fault_live,powerflow_success,toggled_switch,cascade_tripped,der_bound_frac,served_mw,der_bound_mw,isolation_happened
6,4,19.611790852913103,0.9547779273216689,1.0,1.0,0,1,,,nan,nan,nan,0
6,5,19.89442880715267,0.9434724091520862,1.0,1.0,0,1,,,nan,nan,nan,0
6,6,20.17706676139224,0.9321668909825034,1.0,1.0,0,1,,,nan,nan,nan,0
6,7,20.459704715631812,0.9208613728129206,1.0,1.0,0,1,,,nan,nan,nan,0
6,8,20.742342669871384,0.9095558546433378,1.0,1.0,0,1,,,nan,nan,nan,0
6,9,21.024980624110952,0.898250336473755,1.0,1.0,0,1,,,nan,nan,nan,0
6,10,21.30761857835052,0.8869448183041723,1.0,1.0,0,1,,,nan,nan,nan,0
6,11,21.590256532590086,0.8756393001345896,1.0,1.0,0,1,,,nan,nan,nan,0
6,12,21.872894486829658,0.8643337819650068,1.0,1.0,0,1,,,nan,nan,nan,0
6,13,22.155532441069226,0.853028263795424,1.0,1.0,0,1,,,nan,nan,nan,0
6,14,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,15,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,16,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,17,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,18,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,19,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,20,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,21,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,22,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,23,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,24,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,25,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,26,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,27,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,28,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,29,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,30,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,31,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,32,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,33,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,34,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,35,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,36,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,37,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,38,22.15553244106923,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
6,39,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,40,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,41,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,42,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,43,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,44,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,45,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,46,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,47,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,48,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,49,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,50,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,51,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,52,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,53,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,54,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,55,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,56,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,57,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,58,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,59,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,60,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,61,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,62,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,63,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,64,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,65,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,66,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,67,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,68,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,69,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,70,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,71,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,72,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,73,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,74,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,75,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,76,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,77,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,78,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,79,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,80,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,81,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,82,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,83,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,84,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,85,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,86,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,87,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,88,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,89,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,90,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,91,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,92,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,93,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,94,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,95,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,96,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,97,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,98,22.438170395308795,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
6,99,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,100,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,101,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,102,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,103,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,104,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,105,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,106,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,107,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,108,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,109,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,110,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,111,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,112,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,113,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,114,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,115,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,116,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,117,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,118,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,119,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
6,120,22.720808349548363,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,1,19.76452163621978,0.9886944818304173,1.0,1.0,0,1,,,nan,nan,nan,0
7,2,20.04715959045935,0.9773889636608344,1.0,1.0,0,1,,,nan,nan,nan,0
7,3,20.329797544698923,0.9660834454912516,1.0,1.0,0,1,,,nan,nan,nan,0
7,4,20.61243549893849,0.9547779273216689,1.0,1.0,0,1,,,nan,nan,nan,0
7,5,20.895073453178057,0.9434724091520862,1.0,1.0,0,1,,,nan,nan,nan,0
7,6,21.17771140741763,0.9321668909825034,1.0,1.0,0,1,,,nan,nan,nan,0
7,7,21.460349361657197,0.9208613728129206,1.0,1.0,0,1,,,nan,nan,nan,0
7,8,21.74298731589677,0.9095558546433378,1.0,1.0,0,1,,,nan,nan,nan,0
7,9,22.025625270136338,0.898250336473755,1.0,1.0,0,1,,,nan,nan,nan,0
7,10,22.308263224375906,0.8869448183041723,1.0,1.0,0,1,,,nan,nan,nan,0
7,11,22.590901178615475,0.8756393001345896,1.0,1.0,0,1,,,nan,nan,nan,0
7,12,22.873539132855043,0.8643337819650068,1.0,1.0,0,1,,,nan,nan,nan,0
7,13,23.156177087094612,0.853028263795424,1.0,1.0,0,1,,,nan,nan,nan,0
7,14,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,15,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,16,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,17,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,18,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,19,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,20,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,21,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,22,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,23,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,24,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,25,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,26,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,27,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,28,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,29,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,30,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,31,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,32,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,33,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,34,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,35,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,36,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,37,23.156177087094616,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
7,38,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,39,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,40,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,41,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,42,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,43,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,44,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,45,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,46,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,47,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,48,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,49,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,50,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,51,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,52,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,53,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,54,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,55,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,56,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,57,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,58,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,59,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,60,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,61,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,62,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,63,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,64,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,65,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,66,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,67,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,68,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,69,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,70,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,71,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,72,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,73,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,74,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,75,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,76,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,77,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,78,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,79,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,80,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,81,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,82,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,83,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,84,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,85,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,86,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,87,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,88,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,89,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,90,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,91,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,92,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,93,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,94,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,95,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,96,23.438815041334184,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
7,97,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,98,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,99,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,100,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,101,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,102,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,103,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,104,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,105,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,106,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,107,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,108,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,109,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,110,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,111,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,112,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,113,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,114,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,115,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,116,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,117,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,118,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,119,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
7,120,23.721452995573753,0.8304172274562585,1.0,1.0,0,1,,,nan,nan,nan,0
8,1,19.438529954472067,0.9886944818304173,1.0,1.0,0,1,,,nan,nan,nan,0
8,2,19.72116790871164,0.9773889636608344,1.0,1.0,0,1,,,nan,nan,nan,0
8,3,20.00380586295121,0.9660834454912516,1.0,1.0,0,1,,,nan,nan,nan,0
8,4,20.286443817190776,0.9547779273216689,1.0,1.0,0,1,,,nan,nan,nan,0
8,5,20.569081771430344,0.9434724091520862,1.0,1.0,0,1,,,nan,nan,nan,0
8,6,20.851719725669913,0.9321668909825034,1.0,1.0,0,1,,,nan,nan,nan,0
8,7,21.134357679909485,0.9208613728129206,1.0,1.0,0,1,,,nan,nan,nan,0
8,8,21.416995634149053,0.9095558546433378,1.0,1.0,0,1,,,nan,nan,nan,0
8,9,21.699633588388625,0.898250336473755,1.0,1.0,0,1,,,nan,nan,nan,0
8,10,21.98227154262819,0.8869448183041723,1.0,1.0,0,1,,,nan,nan,nan,0
8,11,22.26490949686776,0.8756393001345896,1.0,1.0,0,1,,,nan,nan,nan,0
8,12,22.547547451107327,0.8643337819650068,1.0,1.0,0,1,,,nan,nan,nan,0
8,13,22.8301854053469,0.853028263795424,1.0,1.0,0,1,,,nan,nan,nan,0
8,14,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,15,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,16,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,17,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,18,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,19,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,20,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,21,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,22,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,23,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,24,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,25,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,26,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,27,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,28,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,29,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,30,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,31,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,32,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,33,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,34,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,35,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,36,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,37,22.830185405346903,0.8530282637954238,1.0,1.0,0,1,,,nan,nan,nan,0
8,38,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,39,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,40,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,41,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,42,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,43,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,44,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,45,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,46,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,47,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,48,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,49,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,50,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,51,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,52,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,53,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,54,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,55,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,56,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,57,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,58,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,59,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,60,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,61,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,62,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,63,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,64,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
8,65,23.11282335958647,0.8417227456258412,1.0,1.0,0,1,,,nan,nan,nan,0
